Collecting time,Longitude,Latitude
2021-04-26T03:00:31Z,101.3531031,32.317978
2021-04-26T05:20:37Z,101.1729954,32.3107307
2021-04-26T05:20:49Z,101.170706,32.3087506
2021-04-26T05:21:09Z,101.1667699,32.3063494
2021-04-26T05:21:29Z,101.1640715,32.304223
2021-04-26T05:21:49Z,101.1612394,32.3019267
2021-04-26T05:22:09Z,101.1584,32.2997138
2021-04-26T05:22:29Z,101.1559311,32.2978205
2021-04-26T05:22:49Z,101.1548377,32.2955964
2021-04-26T05:23:09Z,101.15525,32.2965082
2021-04-26T05:23:29Z,101.1542287,32.297885
2021-04-26T05:23:50Z,101.1541666,32.2973558
2021-04-26T05:24:09Z,101.1525241,32.2979206
2021-04-26T05:24:29Z,101.1537475,32.3000967
2021-04-26T05:24:49Z,101.1551612,32.3023375
2021-04-26T05:25:09Z,101.1567715,32.3046619
2021-04-26T05:25:29Z,101.1574102,32.3071598
2021-04-26T05:25:49Z,101.1557466,32.3089568
2021-04-26T05:26:09Z,101.1533479,32.3104918
2021-04-26T05:26:29Z,101.1510356,32.3117905
2021-04-26T05:26:49Z,101.1480827,32.3135042
2021-04-26T05:27:09Z,101.1456083,32.3156649
2021-04-26T05:27:29Z,101.144202,32.3172754
2021-04-26T05:27:49Z,101.144183,32.3174923
2021-04-26T05:28:09Z,101.1441529,32.3174668
2021-04-26T05:28:29Z,101.1441783,32.3174751
2021-04-26T05:30:09Z,101.1441689,32.3175453
2021-04-26T05:40:17Z,101.1441153,32.3175008
2021-04-26T05:50:10Z,101.1441253,32.3174576
2021-04-26T06:00:09Z,101.1441161,32.317492
2021-04-26T06:10:09Z,101.1441707,32.3174708
2021-04-26T06:20:09Z,101.1441692,32.3174899
2021-04-26T06:30:11Z,101.1430732,32.3267806
2021-04-26T06:30:29Z,101.1428194,32.3254864
2021-04-26T06:30:50Z,101.1429873,32.3235693
2021-04-26T06:31:10Z,101.1422129,32.3224647
2021-04-26T06:31:30Z,101.1425004,32.3206559
2021-04-26T06:31:50Z,101.1428117,32.3212473
2021-04-26T06:32:11Z,101.1424669,32.3212147
2021-04-26T06:32:29Z,101.142129,32.3213523
2021-04-26T06:32:51Z,101.1422393,32.3211679
2021-04-26T06:33:10Z,101.1415742,32.321834
2021-04-26T06:33:29Z,101.1408725,32.3222183
2021-04-26T06:33:52Z,101.1408856,32.3228712
2021-04-26T06:34:10Z,101.1405927,32.3232088
2021-04-26T06:34:32Z,101.1400605,32.3231027
2021-04-26T06:34:52Z,101.1397803,32.3226706
2021-04-26T06:35:11Z,101.1410009,32.3212779
2021-04-26T06:35:30Z,101.1396172,32.3225705
2021-04-26T06:35:52Z,101.1401372,32.3237598
